Transcript	geneID	Gene_stable_ID	Gene_name	AAs	OrthoGroup	Isoelectric_point	RNAseq_TPM	Riboseq_TPM	AgeNode	DuplNode	MGCAT	blastn	AA_NEGATIVE	PNe	PSe	PNo	PSo	Gene_description
FBtr0081372	FBgn0026756	FBgn0026756	Ugt37A1	480	OG0000049	9.4620563832032	0.679180507441644	1.41403065215065	Conserved	N2	TRUE	TRUE	9.375	1072	370	5	4	-
FBtr0081374	FBgn0011638	FBgn0011638	La	390	OG0005382	7.06819211028268	50.2633268023986	31.7277059191868	Conserved	No_dupl	TRUE	TRUE	19.7435897435897	875	297	2	7	La autoantigen-like
FBtr0081375	FBgn0260000	FBgn0260000	CG17570	134	OG0010151	10.1575016894378	1.5570978872345	0.255287015359222	N5	No_dupl	TRUE	TRUE	8.95522388059701	297	107	3	0	
FBtr0081376	FBgn0259998	FBgn0259998	CG17571	258	OG0000027	4.86446809978087	230.283841703104	131.311182739662	Conserved	N6	TRUE	TRUE	10.8527131782946	566	210	2	3	
FBtr0081378	FBgn0032853	FBgn0032853	CG10651	316	OG0010915	4.8038518605169	15.5840239902609	6.94507279557485	Conserved	No_dupl	TRUE	TRUE	16.7721518987342	727	223	6	5	
FBtr0081381	FBgn0032867	FBgn0032867	CG15475	233	OG0010609	9.85874047909769	97.9234893108349	18.4611068124971	N5	No_dupl	TRUE	TRUE	11.587982832618	520	181	2	3	
FBtr0081382	FBgn0032868	FBgn0032868	CG17472	159	OG0000782	9.20822716780673	255.690455469075	322.392374983851	N5	N1	TRUE	TRUE	12.5786163522013	363	116	2	2	
FBtr0081383	FBgn0051680	FBgn0051680	CG31680	147	OG0000782	8.53284453062479	130.600557184784	200.339232684794	N5	N1	TRUE	TRUE	12.2448979591837	334	109	1	2	
FBtr0081384	FBgn0032870	FBgn0032870	CG2608	255	OG0004398	5.72967152852319	12.5695466751556	7.93154061291948	Conserved	No_dupl	TRUE	TRUE	18.4313725490196	573	194	0	1	
FBtr0081386	FBgn0042133	FBgn0042133	CG18810	300	OG0012302	7.49808967088111	106.147998925997	8.74442092086159	Conserved	No_dupl	TRUE	TRUE	9.33333333333334	676	226	1	1	
FBtr0081387	FBgn0032871	FBgn0032871	CG2611	132	OG0008223	5.35008275083346	13.2687153178465	3.02249666740884	Conserved	No_dupl	TRUE	TRUE	9.84848484848485	293	105	0	4	
FBtr0081388	FBgn0032873	FBgn0032873	CG2614	673	OG0003101	6.04221940977219	6.50939941935611	4.60898069814789	Conserved	No_dupl	TRUE	TRUE	13.9673105497771	1507	514	2	11	
FBtr0081390	FBgn0086657	FBgn0086657	IKKepsilon	720	OG0008452	6.41151371308603	8.27829802022561	4.91558947011012	Conserved	No_dupl	TRUE	TRUE	13.3333333333333	1604	558	3	9	I-kappaB kinase epsilon
FBtr0081391	FBgn0032877	FBgn0032877	CG2617	274	OG0008654	8.40306809846949	6.75784321652911	0.422656705545971	Conserved	No_dupl	TRUE	TRUE	7.2992700729927	600	224	4	6	
FBtr0081393	FBgn0032880	FBgn0032880	TM9SF2	659	OG0004832	7.97271182435654	58.233100810473	31.5592475340606	Conserved	No_dupl	TRUE	TRUE	6.82852807283763	1469	510	0	2	Transmembrane 9 superfamily protein member 2
FBtr0081395	FBgn0032879	FBgn0032879	CarT	674	OG0002958	5.05690790816354	1.81660277286116	0.64206641882414	Conserved	No_dupl	TRUE	TRUE	11.8694362017804	1487	537	2	14	Carcinine transporter
FBtr0081396	FBgn0032878	FBgn0032878	CG9316	448	OG0009729	6.18507337935159	52.856337569568	4.83640390893458	Conserved	No_dupl	TRUE	TRUE	12.0535714285714	994	352	3	7	
FBtr0081397	FBgn0014859	FBgn0014859	Hr38	1078	OG0007864	7.03358078128084	1.47473192441	0.500292911542094	Conserved	No_dupl	TRUE	TRUE	7.42115027829314	2372	864	10	25	Hormone receptor-like in 38
FBtr0081399	FBgn0032876	FBgn0032876	Cen	790	OG0007304	5.49424331524187	8.70442986672392	6.94743364102917	Conserved	No_dupl	TRUE	TRUE	16.4556962025316	1778	594	5	13	Centrocortin
FBtr0081403	FBgn0261787	FBgn0261787	brun	1320	OG0003564	6.3404855009392	9.17919602153041	2.22509472821733	Conserved	No_dupl	TRUE	TRUE	10.3787878787879	2891	1071	6	12	brunelleschi
FBtr0081404	FBgn0016054	FBgn0016054	phr6-4	540	OG0001902	9.39456671348311	3.98912356576131	1.0575050067218	N8	No_dupl	TRUE	TRUE	11.4814814814815	1207	415	6	3	(6-4)-photolyase
FBtr0081406	FBgn0032869	FBgn0032869	CG17470	215	OG0010148	4.6134012203181	419.614265884118	55.8344595168519	N5	No_dupl	TRUE	TRUE	18.6046511627907	478	169	2	6	
FBtr0081407	FBgn0051677	FBgn0051677	CG31677	158	OG0013712	11.2530184862723	13.0580525181341	1.07728984685042	N2	No_dupl	TRUE	TRUE	3.79746835443038	358	118	2	1	
FBtr0081409	FBgn0032882	FBgn0032882	Ns4	575	OG0006647	6.09415703331121	25.1768909258085	9.98845872133688	Conserved	No_dupl	TRUE	TRUE	15.3043478260869	1286	441	4	10	Nucleostemin 4
FBtr0081414	FBgn0032884	FBgn0032884	Pomp	134	OG0003050	6.28391546753878	138.957572283483	151.972795432537	Conserved	No_dupl	TRUE	TRUE	11.1940298507463	300	104	0	2	Pomp
FBtr0081416	FBgn0032886	FBgn0032886	CG9328	180	OG0007319	7.89603130207378	12.6950082724083	5.46039237184757	Conserved	No_dupl	TRUE	TRUE	13.3333333333333	404	138	0	6	
FBtr0081420	FBgn0032889	FBgn0032889	CG9331	364	OG0000257	8.46829483183452	101.794430251439	75.6358490356709	N8	N5	TRUE	TRUE	11.5384615384615	797	297	0	6	
FBtr0081422	FBgn0051673	FBgn0051673	CG31673	326	OG0000257	7.74853703675709	51.720311444667	55.3277169421395	Conserved	N6	TRUE	TRUE	9.50920245398773	723	257	5	3	
FBtr0081423	FBgn0051674	FBgn0051674	CG31674	327	OG0000257	7.77791693828733	7.68397887496479	9.87764374812992	Conserved	N5	TRUE	TRUE	12.5382262996942	722	261	3	3	
FBtr0081424	FBgn0051676	FBgn0051676	CG31676	159	OG0007050	8.24634648039334	35.1661667646411	17.1319566363229	Conserved	No_dupl	TRUE	TRUE	8.17610062893081	351	128	0	4	
FBtr0081425	FBgn0032894	FBgn0032894	CG14402	276	OG0011197	8.20658412563454	53.4794931194512	4.95052524343478	N4	No_dupl	TRUE	TRUE	10.8695652173913	621	209	2	7	
FBtr0081426	FBgn0032895	FBgn0032895	twit	166	OG0009569	5.83717087228146	10.2411406227136	7.21497456385142	N6	No_dupl	TRUE	TRUE	12.0481927710843	372	128	1	7	target of wit
FBtr0081427	FBgn0032897	FBgn0032897	CG9336	148	OG0000551	7.95985977054068	370.864235258448	187.937406485097	Conserved	N5	TRUE	TRUE	7.43243243243243	326	120	0	5	
FBtr0081428	FBgn0032899	FBgn0032899	CG9338	147	OG0000551	6.15480138331172	52.7057129246631	55.1494203379949	Conserved	N5	TRUE	TRUE	8.16326530612245	325	118	0	3	
FBtr0081429	FBgn0051675	FBgn0051675	CG31675	148	OG0007447	5.26646974717374	6.25023711571841	4.11926064213932	Conserved	No_dupl	TRUE	TRUE	11.4864864864865	334	112	1	5	
FBtr0081438	FBgn0032906	FBgn0032906	RPA2	246	OG0004990	4.95485662347557	18.676071963115	9.16989980355986	Conserved	No_dupl	TRUE	TRUE	12.1951219512195	548	192	0	6	Replication protein A2
FBtr0081439	FBgn0266369	FBgn0266369	Mtp	886	OG0001385	5.72152458962759	19.7710885330056	24.4075565653449	Conserved	No_dupl	TRUE	TRUE	12.3024830699774	1943	717	11	3	Microsomal triacylglycerol transfer protein
FBtr0081449	FBgn0032896	FBgn0032896	CG14400	246	OG0011196	6.39772239405356	14.6162647104237	12.3988986716857	N4	No_dupl	TRUE	TRUE	13.0081300813008	548	192	7	9	
FBtr0081450	FBgn0028986	FBgn0028986	Spn38F	372	OG0001770	8.27072723290608	517.328274576915	338.060625806301	Conserved	N0	TRUE	TRUE	11.5591397849462	834	284	2	2	Serpin 38F
FBtr0081452	FBgn0032888	FBgn0032888	CheB38c	198	OG0000037	4.53170894368934	0.968405846126961	0.89933023503459	N6	N2	TRUE	TRUE	13.6363636363636	445	151	3	5	Chemosensory protein B 38c
FBtr0081453	FBgn0067312	FBgn0067312	CheB38a	197	OG0000037	5.49760853281456	0.0975064098697734	0.0332021638592602	N6	N2	TRUE	TRUE	13.1979695431472	448	145	4	1	Chemosensory protein B 38a
FBtr0081454	FBgn0067311	FBgn0067311	CheB38b	197	OG0000037	5.26576361273577	0.250430131823807	0.0852746222860137	N6	N2	TRUE	TRUE	14.2131979695432	447	146	3	1	Chemosensory protein B 38b
FBtr0081455	FBgn0053322	FBgn0053322	CG33322	485	OG0010608	8.53284464226611	66.905617749167	9.33193327363974	N5	No_dupl	TRUE	TRUE	15.8762886597938	1096	361	1	8	
FBtr0081459	FBgn0032883	FBgn0032883	Rhau	942	OG0003010	8.73143698520544	82.0118612901875	4.89931129907244	Conserved	No_dupl	TRUE	TRUE	13.2696390658174	2094	734	3	18	RHAU helicase
FBtr0081460	FBgn0032881	FBgn0032881	Amacr	373	OG0004826	6.11508321942451	20.8163403332845	11.0392842488463	Conserved	No_dupl	TRUE	TRUE	13.4048257372654	822	299	3	3	Alpha-methylacyl-CoA racemase
FBtr0081461	FBgn0010395	FBgn0010395	Itgbn	799	OG0007757	4.66667977692391	6.77436000307812	7.08759384847102	Conserved	No_dupl	TRUE	TRUE	15.5193992490613	1806	593	9	2	Integrin betanu subunit
FBtr0081464	FBgn0032913	FBgn0032913	CG9259	422	OG0000691	5.30245117887857	99.9540324572452	91.9877335137147	Conserved	No_dupl	TRUE	TRUE	13.0331753554502	945	323	2	2	
FBtr0081465	FBgn0032916	FBgn0032916	CG9257	347	OG0005616	5.11345122303375	15.0644006888735	4.32889770342362	Conserved	No_dupl	TRUE	TRUE	16.1383285302594	773	270	3	0	
FBtr0081468	FBgn0032919	FBgn0032919	CG9253	507	OG0003724	6.3600386951881	18.7014840403914	5.97748363427874	Conserved	No_dupl	TRUE	TRUE	14.9901380670611	1132	391	1	2	
FBtr0081469	FBgn0032921	FBgn0032921	Mpp6	162	OG0007079	9.49699920122588	10.3864412101357	3.79567883355105	Conserved	No_dupl	TRUE	TRUE	14.1975308641975	373	115	0	0	M-phase phosphoprotein 6
FBtr0081470	FBgn0032923	FBgn0032923	Pld3	494	OG0000830	5.76517713388626	30.5171671203154	21.5811549769748	Conserved	N5	TRUE	TRUE	11.5384615384615	1097	387	1	0	Phospholipase D family member 3
FBtr0081472	FBgn0032925	FBgn0032925	CG9246	766	OG0007080	6.85633934375602	8.65027850085808	6.55204641762193	Conserved	No_dupl	TRUE	TRUE	14.8825065274151	1711	589	2	3	
FBtr0081473	FBgn0010100	FBgn0010100	mAcon1	787	OG0000533	8.49437540003638	643.910035969219	633.46051955897	N8	N5	TRUE	TRUE	11.0546378653113	1729	634	1	1	Mitochondrial aconitase 1
FBtr0081475	FBgn0032929	FBgn0032929	Mcm10	776	OG0005495	9.340469701013	3.49743736110907	0.488067687895185	Conserved	No_dupl	TRUE	TRUE	13.4020618556701	1723	607	4	6	Minichromosome maintenance 10
FBtr0081479	FBgn0261239	FBgn0261239	Hr39	808	OG0002730	7.30080401362272	6.28587670368343	1.28821597838773	N8	No_dupl	TRUE	TRUE	9.15841584158416	1779	647	3	2	Hormone receptor-like in 39
FBtr0081482	FBgn0021856	FBgn0021856	l(2)k14505	279	OG0004293	6.7125156963074	30.9878605375946	33.4622737021956	Conserved	No_dupl	TRUE	TRUE	11.4695340501792	628	211	3	2	lethal (2) k14505
FBtr0081483	FBgn0032938	FBgn0032938	CG8671	1039	OG0008225	6.92733732703566	11.4322326786386	4.57297033508395	N8	No_dupl	TRUE	TRUE	9.72088546679499	2304	815	2	12	
FBtr0081485	FBgn0051626	FBgn0051626	CG31626	285	OG0011195	4.36985568660114	0.766172890466085	0.11595179748355	N5	No_dupl	TRUE	TRUE	3.85964912280702	595	262	0	5	
FBtr0081487	FBgn0032935	FBgn0032935	Atg18b	471	OG0006653	6.79577625011288	16.5828971068873	17.7635326378073	Conserved	No_dupl	TRUE	TRUE	11.0403397027601	1032	383	0	2	Autophagy-related 18b
FBtr0081488	FBgn0032934	FBgn0032934	CG8679	704	OG0007810	6.03468374362295	2.96817032799173	0.22802935154085	Conserved	No_dupl	TRUE	TRUE	15.0568181818182	1562	552	2	2	
FBtr0081490	FBgn0051988	FBgn0051988	CG31988	178	OG0000528	6.96790024000363	673.765316416582	96.2553601918504	Conserved	N0	TRUE	TRUE	12.9213483146067	412	124	0	0	
FBtr0081491	FBgn0051624	FBgn0051624	CG31624	178	OG0000528	7.74610156533559	205.532629442259	40.1633584054396	Conserved	N0	TRUE	TRUE	11.2359550561798	412	124	0	1	
FBtr0081493	FBgn0011829	FBgn0011829	Ret	1235	OG0009158	5.9630194671666	0.354334164530834	0.269463408438398	Conserved	No_dupl	TRUE	TRUE	12.3076923076923	2731	976	2	13	Ret oncogene
FBtr0081499	FBgn0032924	FBgn0032924	Nbr	625	OG0008034	7.81665725847529	11.9014194196723	4.79710835562284	Conserved	No_dupl	TRUE	TRUE	12	1400	477	0	0	Nibbler
FBtr0081500	FBgn0032922	FBgn0032922	Coq3	310	OG0001837	8.91869417212812	23.3427140792233	13.4298855843118	Conserved	No_dupl	TRUE	TRUE	8.70967741935484	691	241	1	1	Coenzyme Q3
FBtr0081501	FBgn0024371	FBgn0024371	E2f2	370	OG0006067	5.00447253039015	24.1831238394675	6.64101322926217	Conserved	No_dupl	TRUE	TRUE	14.8648648648649	822	290	2	3	E2F transcription factor 2
FBtr0081502	FBgn0086251	FBgn0086251	del	981	OG0009728	9.25211876838916	9.73694210648987	2.74647704386793	N5	No_dupl	TRUE	TRUE	10.8053007135576	2216	729	9	12	deadlock
FBtr0081507	FBgn0032910	FBgn0032910	CG9265	399	OG0004315	5.71511839744539	20.4588729240038	19.1935419452462	Conserved	No_dupl	TRUE	TRUE	11.0275689223058	877	322	3	3	
FBtr0081509	FBgn0264556	FBgn0264556	Gr39a	381	OG0009726	9.77486685499406	0	0	Conserved	No_dupl	TRUE	TRUE	5.7742782152231	852	293	3	3	Gustatory receptor 39a
FBtr0081512	FBgn0000370	FBgn0000370	crc	381	OG0001487	4.6440278868034	185.353902573715	65.0833704631382	N8	No_dupl	TRUE	TRUE	16.5354330708662	855	290	3	6	cryptocephal
FBtr0081514	FBgn0023091	FBgn0023091	dimm	390	OG0004736	6.03901326829981	0.457791854532745	0.059955349002306	Conserved	No_dupl	TRUE	TRUE	8.71794871794872	857	315	0	1	dimmed
FBtr0081516	FBgn0023090	FBgn0023090	dtr	1483	OG0007776	4.59247458829988	18.0930978849872	43.1390971857102	Conserved	No_dupl	TRUE	TRUE	19.7572488199596	3382	1069	17	6	defective transmitter release
FBtr0081517	FBgn0032945	FBgn0032945	CG8665	913	OG0008566	6.26988388542941	16.7453267965372	26.0460164616803	Conserved	No_dupl	TRUE	TRUE	11.3910186199343	2017	724	2	3	
FBtr0081522	FBgn0041245	FBgn0041245	Gr39b	369	OG0009412	7.96270712723032	0.522669494346984	0.148253644003463	N6	No_dupl	TRUE	TRUE	5.6910569105691	823	286	4	1	Gustatory receptor 39b
FBtr0081524	FBgn0032940	FBgn0032940	Mondo	1119	OG0006727	7.17625443947925	23.9340299258639	16.4461813121668	N8	No_dupl	TRUE	TRUE	8.75781948168007	2504	855	1	10	Mondo
FBtr0081532	FBgn0051544	FBgn0051544	NA	263	OG0012207	9.38110630036719	0.0732529215562061	0	Conserved	N0	TRUE	TRUE	9.1254752851711	592	199	8	3	-
FBtr0081534	FBgn0037503	FBgn0037503	CG14598	229	OG0008400	9.86584283776521	0.283006409134221	0.30628726223876	N6	No_dupl	TRUE	TRUE	6.98689956331878	487	202	4	2	
FBtr0081538	FBgn0003885	FBgn0003885	alphaTub84D	450	OG0000130	5.00415353233713	217.12898478475	114.732024908266	Conserved	N8	TRUE	TRUE	13.7777777777778	993	359	0	2	alpha-Tubulin at 84D
FBtr0081540	FBgn0015570	FBgn0015570	alpha-Est2	566	OG0000017	6.58489739469403	13.5353333859511	18.2143566172895	Conserved	N5	TRUE	TRUE	11.8374558303887	1272	428	4	5	alpha-Esterase-2
FBtr0081541	FBgn0051146	FBgn0051146	Nlg1	1354	OG0003169	6.09362468527536	3.39249574292829	1.81978235219876	N8	No_dupl	TRUE	TRUE	10.930576070901	2991	1073	11	9	Neuroligin 1
FBtr0081544	FBgn0015568	FBgn0015568	alpha-Est1	565	OG0000017	7.04616213934963	29.2404408118659	4.93528583579431	Conserved	N5	TRUE	TRUE	11.5044247787611	1263	434	1	9	alpha-Esterase-1
FBtr0081545	FBgn0015571	FBgn0015571	alpha-Est3	543	OG0000017	6.32531365194244	126.062363166055	24.602081633541	Conserved	N6	TRUE	TRUE	11.4180478821363	1207	424	1	2	alpha-Esterase-3
FBtr0081546	FBgn0015572	FBgn0015572	alpha-Est4	541	OG0003409	6.79490641358949	2.94128447745908	0.909262803572851	Conserved	N2	TRUE	TRUE	11.275415896488	1201	424	4	5	alpha-Esterase-4
FBtr0081549	FBgn0015574	FBgn0015574	alpha-Est6	568	OG0010040	8.46355343326045	28.3445716468661	1.11903589303433	Conserved	No_dupl	TRUE	TRUE	9.6830985915493	1265	441	5	4	alpha-Esterase-6
FBtr0081550	FBgn0015575	FBgn0015575	alpha-Est7	572	OG0000017	6.08701641913592	94.622968397123	77.6989071431974	Conserved	N6	TRUE	TRUE	12.7622377622378	1289	429	2	6	alpha-Esterase-7
FBtr0081552	FBgn0017456	FBgn0017456	Ubc84D	153	OG0000671	6.92590127175077	96.7697543007024	10.9113073780363	Conserved	N5	TRUE	TRUE	15.032679738562	343	118	0	3	Ubiquitin conjugating enzyme 84D
FBtr0081553	FBgn0015576	FBgn0015576	alpha-Est8	574	OG0000017	8.37799197361488	18.9550655112583	13.0839582663721	Conserved	N6	TRUE	TRUE	11.3240418118467	1290	434	1	6	alpha-Esterase-8
FBtr0081554	FBgn0037506	FBgn0037506	Mics1	365	OG0000733	9.6727273369729	126.651321939088	40.826670583084	Conserved	N5	TRUE	TRUE	4.65753424657534	797	300	3	6	Mitochondrial morphology and cristae structure 1
FBtr0081559	FBgn0037504	FBgn0037504	CG1142	281	OG0004813	9.57721962369149	16.621578398163	16.2856431500451	Conserved	No_dupl	TRUE	TRUE	14.9466192170818	635	210	1	2	
FBtr0081562	FBgn0040670	FBgn0040670	e(y)2b	95	OG0009183	7.90924311703913	44.8706234180178	8.35571072349358	Conserved	No_dupl	TRUE	TRUE	14.7368421052632	216	71	0	0	enhancer of yellow 2b
FBtr0081563	FBgn0037472	FBgn0037472	CG10098	353	OG0006209	4.64025437013782	16.7573230343264	10.3934475992072	Conserved	No_dupl	TRUE	TRUE	14.7308781869688	777	284	0	0	
FBtr0081564	FBgn0051248	FBgn0051248	CG31248	251	OG0001564	6.1222406821887	30.166107929619	24.4666303689605	Conserved	No_dupl	TRUE	TRUE	15.5378486055777	560	195	2	2	
FBtr0081566	FBgn0051493	FBgn0051493	CG31493	246	OG0011118	5.91185026634834	22.8307574709309	8.70861152435713	N3	No_dupl	TRUE	TRUE	12.1951219512195	555	185	0	2	
FBtr0081568	FBgn0037478	FBgn0037478	CG2656	283	OG0006447	4.14653473219783	24.3068940217653	9.20681951720377	Conserved	No_dupl	TRUE	TRUE	18.7279151943463	639	212	0	0	
FBtr0081569	FBgn0011020	FBgn0011020	Sas-4	901	OG0003900	7.32838670462154	2.65028129039327	0.856626492075507	Conserved	No_dupl	TRUE	TRUE	15.6492785793563	2024	681	5	6	Spindle assembly abnormal 4
FBtr0081570	FBgn0002306	FBgn0002306	sas	1693	OG0008668	4.88472247598293	7.54607261202679	7.52703366422123	N8	No_dupl	TRUE	TRUE	13.5262847017129	3761	1320	5	13	stranded at second
FBtr0081573	FBgn0037483	FBgn0037483	CG14609	597	OG0000916	9.73982657682146	74.4928354960887	34.4725494883077	N8	No_dupl	TRUE	TRUE	12.8978224455611	1351	442	1	3	
FBtr0081576	FBgn0037490	FBgn0037490	CG10053	266	OG0005856	5.57617449268543	31.5485861587812	6.26657032086042	Conserved	No_dupl	TRUE	TRUE	18.0451127819549	595	205	0	3	
FBtr0081577	FBgn0037492	FBgn0037492	CG10050	251	OG0005222	8.54431922826786	1.77663474372011	0.292052824654316	Conserved	No_dupl	TRUE	TRUE	11.1553784860558	545	210	1	2	
FBtr0081578	FBgn0028400	FBgn0028400	Syt4	474	OG0003138	8.98791088011722	10.7880802785824	4.69848603681591	Conserved	No_dupl	TRUE	TRUE	9.915611814346	1039	385	3	3	Synaptotagmin 4
FBtr0081579	FBgn0037493	FBgn0037493	CR10032	270	OG0007584	5.72756228390036	0	0	Conserved	No_dupl	TRUE	TRUE	11.1111111111111	604	208	8	3	-
FBtr0081580	FBgn0045843	FBgn0045843	RacGAP84C	384	OG0010525	9.26908718576113	12.3794007527307	2.31249184738827	Conserved	No_dupl	TRUE	TRUE	9.11458333333334	846	308	0	2	Rac GTPase activating protein at 84C
FBtr0081582	FBgn0051496	FBgn0051496	CG31496	269	OG0009184	9.87815764086555	32.6693806272416	31.0138833800506	N5	No_dupl	TRUE	TRUE	1.85873605947955	570	239	2	7	-
FBtr0081583	FBgn0051501	FBgn0051501	nxf4	301	OG0010866	9.2419179723425	25.7850283877845	3.83684445500981	Conserved	No_dupl	TRUE	TRUE	11.6279069767442	672	233	2	5	nuclear export factor 4
FBtr0081584	FBgn0004172	FBgn0004172	Mst84Da	63	OG0011773	5.23534603634097	1031.32911029242	103.660076988056	N2	No_dupl	TRUE	TRUE	0	142	49	0	0	Male-specific RNA 84Da
FBtr0081586	FBgn0004173	FBgn0004173	Mst84Db	74	OG0021343	7.17589182666477	1666.25649408797	179.511299152761	N0	No_dupl	TRUE	TRUE	0	165	59	0	0	Male-specific RNA 84Db
FBtr0081587	FBgn0004174	FBgn0004174	Mst84Dc	55	OG0021342	7.23002725588393	1317.91328978722	158.940811806341	N0	No_dupl	TRUE	TRUE	0	126	41	0	0	Male-specific RNA 84Dc
FBtr0081588	FBgn0004175	FBgn0004175	Mst84Dd	72	OG0021341	7.9600788802373	825.998531363268	70.8905400950124	N0	No_dupl	TRUE	TRUE	1.38888888888889	162	56	1	0	Male-specific RNA 84Dd
FBtr0081590	FBgn0037500	FBgn0037500	CG17944	200	OG0011772	10.1872957365513	88.0988469915972	24.6679780376578	N2	No_dupl	TRUE	TRUE	10	446	156	3	0	
FBtr0081591	FBgn0037498	FBgn0037498	CG10029	410	OG0000742	5.23547336977577	29.9489620260822	25.4386404756643	Conserved	N5	TRUE	TRUE	14.6341463414634	921	311	6	6	
FBtr0081596	FBgn0001112	FBgn0001112	Gld	612	OG0007181	6.60719065597197	35.6539166847174	24.2733128877811	Conserved	No_dupl	TRUE	TRUE	10.1307189542484	1344	494	3	3	Glucose dehydrogenase
FBtr0081598	FBgn0037491	FBgn0037491	CG1227	320	OG0007479	5.46502825220686	8.56919406314889	6.01733491935547	Conserved	No_dupl	TRUE	TRUE	14.0625	713	249	2	4	
FBtr0081599	FBgn0037489	FBgn0037489	CG1234	822	OG0004591	9.06634540622476	10.725799862512	4.37043490877599	Conserved	No_dupl	TRUE	TRUE	13.9902676399027	1836	632	5	5	
FBtr0081601	FBgn0037486	FBgn0037486	CG14605	432	OG0000791	8.14095775800757	53.9642606190171	2.26953694474003	N7	N3	TRUE	TRUE	5.78703703703704	948	350	2	3	
FBtr0081603	FBgn0037485	FBgn0037485	CG14606	438	OG0000791	6.09948105670627	8.60449746005355	7.19400339474189	Conserved	N3	TRUE	TRUE	6.16438356164384	952	364	1	5	
FBtr0081604	FBgn0250845	FBgn0250845	CG1288	187	OG0011119	6.18552179480433	374.11127093299	58.6660055809983	N3	No_dupl	TRUE	TRUE	12.2994652406417	418	145	3	0	
FBtr0081605	FBgn0037482	FBgn0037482	CG10055	608	OG0004329	4.49887929438614	43.4523506873421	9.80423433959716	Conserved	No_dupl	TRUE	TRUE	18.5855263157895	1367	459	3	8	
FBtr0081606	FBgn0037481	FBgn0037481	MAGE	232	OG0002780	6.60890901406823	9.41303926033386	6.78760673254314	Conserved	No_dupl	TRUE	TRUE	12.0689655172414	515	183	3	2	MAGE
FBtr0081611	FBgn0037473	FBgn0037473	CG10068	316	OG0002530	8.62916120870477	11.9743991215451	6.05653955829812	Conserved	No_dupl	TRUE	TRUE	11.0759493670886	709	241	0	1	
FBtr0081616	FBgn0014863	FBgn0014863	Mlp84B	495	OG0001300	8.67910530926392	153.423011847934	69.9572893866133	N8	N4	TRUE	TRUE	10.3030303030303	1102	385	0	3	Muscle LIM protein at 84B
FBtr0081618	FBgn0000071	FBgn0000071	Ama	341	OG0007953	6.79616320366066	0.298131109314056	0.0710621852383447	Conserved	No_dupl	TRUE	TRUE	9.97067448680352	750	275	2	1	Amalgam
FBtr0081621	FBgn0000439	FBgn0000439	Dfd	586	OG0002629	6.41362409760754	0.275360379825739	0.173895575587742	Conserved	No_dupl	TRUE	TRUE	9.0443686006826	1317	443	1	3	Deformed
FBtr0081625	FBgn0001077	FBgn0001077	ftz	410	OG0007434	6.48981253940739	0.52325874969574	0	Conserved	No_dupl	TRUE	TRUE	9.51219512195123	919	313	2	8	fushi tarazu
FBtr0081627	FBgn0024289	FBgn0024289	Sodh-1	360	OG0000231	8.22848553388237	178.106319011658	156.646468553616	Conserved	N2	TRUE	TRUE	11.1111111111111	784	298	1	2	Sorbitol dehydrogenase 1
FBtr0081628	FBgn0026563	FBgn0026563	CG1979	1047	OG0012204	8.25620909571543	128.46590493698	55.2571253180056	N2	No_dupl	TRUE	TRUE	15.1862464183381	2353	790	12	10	
FBtr0081631	FBgn0037463	FBgn0037463	djl	286	OG0011771	9.67469647742076	117.062972117083	58.0922400813286	N2	No_dupl	TRUE	TRUE	17.1328671328672	672	188	2	1	don juan like
FBtr0081633	FBgn0037464	FBgn0037464	Mst84B	578	OG0012205	9.77669909416919	99.2036696681669	14.1057790501527	N2	No_dupl	TRUE	TRUE	15.3979238754326	1332	404	7	5	Male-specific transcript 84B
FBtr0081634	FBgn0037466	FBgn0037466	CG1965	905	OG0005768	6.11755321073427	10.3164077332168	4.11874488382369	Conserved	No_dupl	TRUE	TRUE	15.9116022099447	2028	689	1	6	
FBtr0081635	FBgn0037468	FBgn0037468	CG1943	118	OG0001224	9.46125060418082	44.6269743633009	20.2239081040288	N8	No_dupl	TRUE	TRUE	9.32203389830509	259	97	1	1	
FBtr0081638	FBgn0037469	FBgn0037469	Dpck	236	OG0004857	7.68265977098646	29.6429087291735	16.5023654304096	Conserved	No_dupl	TRUE	TRUE	12.7118644067797	527	183	0	3	Dephospho-CoA kinase
FBtr0081639	FBgn0003884	FBgn0003884	alphaTub84B	450	OG0000130	5.00414891220946	1436.11073293476	564.938866947909	Conserved	N8	TRUE	TRUE	13.7777777777778	993	359	0	2	alpha-Tubulin at 84B
FBtr0081642	FBgn0010774	FBgn0010774	Ref1	266	OG0002273	10.5536406189473	60.5064719227662	26.5536055578492	Conserved	No_dupl	TRUE	TRUE	9.3984962406015	576	224	0	2	RNA and export factor binding protein 1
FBtr0081643	FBgn0037467	FBgn0037467	Ufl1	782	OG0006947	6.13762097488963	31.1606658619861	14.1832833306481	Conserved	No_dupl	TRUE	TRUE	13.1713554987212	1723	625	4	9	UFM1 specific ligase 1
FBtr0081645	FBgn0037465	FBgn0037465	CG1105	422	OG0000059	5.40371184137685	25.3902130867466	13.3205195757075	Conserved	N7	TRUE	TRUE	10.4265402843602	928	340	1	5	
